-1.029655	-1.159605	-3.197454
1.181063	-0.893554	0.892083
0.501918	1.093687	10.808213
-0.199009	0.145456	4.846653
0.762473	0.546687	8.167076
-0.519707	0.383542	5.747478
0.053884	-2.611445	-9.737141
0.947752	1.170845	11.759867
1.743434	-0.060393	6.065998
0.193860	-1.330476	-2.651940
-1.249559	-1.407150	-4.798078
0.859497	-0.733187	1.372187
0.034392	0.160416	5.207515
-0.786438	-1.756395	-6.128261
0.136218	0.125022	5.138578
0.086619	0.597708	7.631569
0.267460	-0.678328	0.957983
-0.042364	-0.209206	3.119449
-1.632760	-0.404081	0.158649
1.531679	-0.262391	4.721103
-0.603856	-0.791283	-0.697556
1.003685	-0.391070	3.392643
0.194024	-0.706250	0.719081
1.648385	-0.927576	1.269152
-1.652875	0.203071	3.413135
0.500443	-1.142889	-1.271069
-0.427802	-0.681333	0.107439
0.221495	-0.445889	2.157992
-0.545445	0.225143	4.861240
-0.225430	-0.519702	1.223094
-0.845947	-1.444046	-4.512985
-1.075538	1.007116	8.447779
-0.403714	0.537474	6.717903
-1.113482	0.825098	7.419351
0.718754	0.527627	8.011693
2.495272	-0.279297	5.786122
-0.423354	-0.760835	-0.316535
0.176119	-0.673068	0.876778
0.352460	-0.068184	4.354756
-1.954324	-0.602453	-1.298437
0.256327	-1.525853	-3.632013
0.904029	0.448348	7.805913
-0.561821	-0.290499	2.057117
-1.354911	0.785115	6.913729
-0.890610	-2.218127	-8.746618
-2.338553	0.906424	6.388428
0.843513	1.091146	11.204403
0.365792	1.110095	10.733463
0.277727	0.282257	6.157460
0.181566	-0.060735	4.189912
0.213328	-0.390106	2.449421
0.030688	0.488973	6.977281
0.824045	0.055696	5.589613
-0.644872	0.887101	8.316497
0.382478	-0.868183	0.070786
-1.001276	0.914905	8.038957
-1.579664	-0.217274	1.231125
-0.268249	-0.209872	2.844791
1.760386	0.699334	10.188869
-0.987822	-0.856521	-1.510599
0.088608	-1.993423	-6.358154
0.650486	-0.227576	3.851676
-0.499150	0.183366	4.691197
1.726213	0.904542	11.255982
0.520675	2.105001	16.291814
0.342898	0.873326	9.427438
0.810111	1.796459	14.973011
2.124664	0.305329	8.498372
-0.714616	-0.191062	2.410728
-0.578008	-0.251411	2.248772
-0.464287	-0.827441	-0.725324
-0.281347	-0.308377	2.297148
-0.175809	0.155249	4.927376
0.224660	-1.179304	-1.798651
-0.349890	0.811097	8.260056
1.987022	1.738482	16.072232
0.843965	0.231265	6.561588
1.007603	0.490289	8.156686
-0.586749	-0.910693	-1.321842
-0.072860	1.155376	10.451599
0.713828	-0.053796	4.866097
1.391670	0.164765	6.859734
-1.425235	1.041183	8.212107
-0.122705	-0.604655	0.887618
1.065020	1.039114	11.189242
-2.164044	1.858082	11.736790
-0.451422	0.352775	5.663278
-0.260732	0.555361	6.986071
0.963894	0.577044	8.572709
0.665956	1.809909	14.872653
0.271387	0.164003	5.511284
0.159904	-0.122493	3.830423
-0.154952	-0.120135	3.465330
-1.217901	1.251233	9.595179
1.880624	-0.140666	5.797150
0.159731	-0.693442	0.747092
0.569386	-1.843517	-4.971730
-0.395390	0.769299	7.979746
1.350092	-1.435001	-1.828895
-0.579268	0.342890	5.456484
0.357940	-0.712552	0.881747
0.563345	-1.820118	-4.852624
-0.441369	0.750646	7.823847
1.889707	0.744660	10.588814
-0.901757	0.706902	7.035160
0.086938	0.215798	5.569634
0.307028	2.180490	16.443077
-0.916086	1.480810	11.197073
-0.490033	-0.827496	-0.756516
0.444209	0.420163	7.101930
-1.015898	0.571600	6.167560
0.346447	1.090705	10.605544
0.147968	0.425080	6.772996
1.442481	-2.501733	-7.478383
-0.808064	0.565238	6.382607
2.301901	0.817648	11.477578
1.068255	-0.253068	4.215337
-0.045679	0.267775	5.691170
-0.551961	0.594066	6.845600
-0.730020	-0.299012	1.809310
0.217418	-0.115052	3.939622
0.907906	0.683292	9.079262
-0.347134	0.277915	5.384182
-0.648302	0.412313	5.748529
0.455780	0.259942	6.250625
0.392280	-0.668098	1.163007
0.190762	0.943780	9.625324
1.599745	-0.796253	1.919925
-2.438471	-1.859911	-8.669683
-1.340370	-0.097212	2.166612
-0.721344	-0.154612	2.599484
-0.243678	0.301947	5.638101
0.253425	-0.197236	3.539034
1.335099	-0.884163	1.127637
1.564573	-0.392272	4.059220
0.889418	-0.716443	1.498510
-1.215625	1.391416	10.354896
-0.718263	-0.369892	1.440669
0.339221	0.360710	6.654899
-1.592894	1.996209	13.168054
-0.503280	0.179766	4.666800
-1.113635	-0.611601	-0.339007
-0.351622	1.029933	9.439691
-1.557537	-0.250088	1.080479
0.681250	0.246184	6.446893
1.800441	1.941236	16.943206
-0.021324	-0.129399	3.575658
-0.731804	1.846089	13.390717
-1.027890	0.033670	3.248351
-0.829930	-0.007588	3.263108
1.346392	0.637949	9.360598
-1.383134	-0.777765	-1.559689
-0.969651	-0.066303	2.778384
-0.554605	-0.893147	-1.188518
0.446203	0.623295	8.201237
-0.342666	-2.453661	-9.360970
0.282644	-0.657764	1.087249
-0.239478	-0.100594	3.469419
-0.015710	-0.891995	-0.535626
0.565474	-0.328335	3.205559
-1.917557	0.828656	6.473676
-0.424277	-0.322607	2.048790
-0.191224	-0.837467	-0.451790
-1.285270	1.011593	8.220280
1.261130	0.137407	6.555356
0.780363	-0.462325	2.739880
-0.294289	-0.058221	3.632460
0.300251	0.156662	5.506275
-1.207313	-1.102535	-3.102466
1.788880	-1.096298	0.526646
1.209931	-0.602437	2.498758
0.503538	-0.384692	2.826907
0.030620	0.669673	7.952979
1.195540	0.532682	8.611132
0.612216	0.968021	10.261970
0.777959	-0.258138	3.839604
-0.775277	-1.019334	-2.134738
1.233214	0.263017	7.200148
0.151679	0.749583	8.529764
-1.916338	-0.086660	1.532430
-1.796832	0.677340	5.801439
0.287743	-1.282506	-2.280240
0.130835	0.289623	6.020964
-2.530868	-0.198257	0.192371
1.159592	-0.539424	2.778620
-0.538896	1.270710	10.515161
-1.040017	1.293304	10.035823
-0.486645	2.006832	14.552917
-0.510789	-0.075637	3.278616
-1.520961	-1.526814	-5.769947
1.442609	1.138900	12.181188
1.551279	1.178170	12.523654
-1.343256	1.712766	11.937029
-0.907488	-1.024900	-2.323445
0.576162	-1.579661	-3.538774
-0.293818	-0.728860	0.011575
-0.043023	-0.475524	1.680543
0.461176	0.342246	6.701540
0.112715	-1.808025	-5.328078
0.217798	-1.307268	-2.497888
0.282047	-0.169391	3.723746
0.534556	1.156350	11.185758
-0.231507	0.083091	4.470883
0.443446	0.861644	9.485011
-0.602863	-1.725173	-5.739369
-0.711155	-1.074202	-2.354077
-0.309965	0.937160	8.988705
-0.654502	-0.892334	-1.304009
-0.194829	-1.941842	-6.419743
0.475165	0.847861	9.448646
-0.454281	2.133025	15.273200
-2.102476	0.661471	5.348973
-0.861955	0.208164	4.389741
-0.327480	-1.859151	-6.132392
-0.861571	3.064278	19.813214
-0.930085	-0.405554	0.993904
-0.545874	0.514199	6.421627
0.800393	0.397597	7.407495
0.893540	0.115722	5.997145
-0.793386	0.064085	3.693996
0.336783	-0.112518	4.096540
-0.743581	-0.135776	2.674513
0.577859	-0.011915	4.929088
0.944113	0.693334	9.176937
0.267301	2.131811	16.132543
-1.012654	0.736338	7.061039
-1.268229	-0.087366	2.306351
-1.707049	0.598274	5.482221
-1.427950	-1.920251	-7.782896
-0.264113	0.075549	4.391027
-0.362233	-1.254001	-2.906284
0.190986	-2.324427	-8.022721
-0.602148	-0.956929	-1.589992
-0.228924	-0.938995	-1.045283
2.858536	2.298187	20.140453
-0.498460	0.782282	7.926171
-0.666282	0.110724	4.098374
-0.357761	-1.476926	-4.104714
-0.060940	1.336692	11.445007
1.123394	-0.757988	1.554937
1.992313	-1.698034	-2.478610
-0.025235	-0.704403	0.465942
-0.574427	-1.217734	-2.965075
0.733895	-0.639510	1.727319
0.783307	-0.136611	4.502271
-0.704974	-1.347292	-3.821347
-0.605936	-0.110645	2.975396
0.091239	-0.439599	2.035652
-2.438333	-0.029303	1.215762
-0.958532	-0.174308	2.208498
-0.468840	0.323846	5.486159
2.272545	-0.199263	5.951033
-2.372692	-0.797293	-2.852613
0.826037	0.637195	8.732099
0.918026	-0.027985	5.250512
0.409998	-0.893366	-0.032176
3.491719	-0.532418	5.615006
-1.167053	0.885353	7.680440
0.835934	-0.397534	3.156437
-0.483336	-2.376077	-9.110818
0.047056	-0.324086	2.606405
1.087285	-1.565110	-2.846852
-0.556923	-0.812544	-0.756047
-1.153873	0.489653	5.559478
-0.128417	0.757744	8.237718
-1.465693	-0.139959	1.785393
0.654182	0.189679	6.109285
-1.108695	0.800299	7.291182
0.337417	-0.868575	0.014594
0.686439	0.768340	9.272761
1.320924	1.735107	15.254684
-1.389573	0.926710	7.636744
0.555225	-0.226360	3.743928
-1.401509	-0.363752	0.653927
0.725484	0.111229	5.771215
0.861074	-0.608684	2.046393
1.261011	1.360152	13.158037
-0.327478	-0.629925	0.505428
-0.509225	1.384475	11.165094
-1.278403	-0.969586	-2.469847
-0.597478	1.207888	10.105623
-0.579083	-0.040575	3.385996
-0.395963	-0.536179	0.929479
-0.907582	0.229686	4.451208
0.286958	0.762312	8.760835
1.671302	-0.580066	3.173208
-0.755578	-0.111440	2.791529
3.476464	-0.523717	5.643685
0.522509	0.439801	7.301935
1.350039	1.729476	15.259215
-0.456466	0.300648	5.375739
-0.153086	-0.891863	-0.699765
-1.112839	1.304152	10.007015
0.224588	-0.639425	1.116609
2.066821	-0.317775	5.064202
-1.572530	0.849451	6.999999
1.142083	0.298633	7.283115
-1.169097	0.503664	5.616869
-1.756280	1.110561	8.189492
-1.133158	1.555129	11.337907
-1.553004	0.745007	6.459433
0.551537	0.129562	5.661480
-0.138243	1.023415	9.660549
0.413546	1.195940	11.254330
-0.626570	-0.539104	0.636954
0.792428	1.361948	12.605434
-0.736025	-1.036090	-2.178115
-0.376144	-0.706824	0.031776
-2.159989	-3.126142	-15.173156
-0.185647	-0.562612	1.039118
-0.400419	2.530276	17.482990
-0.100253	-2.153184	-7.447499
0.441908	0.923951	9.819625
-1.193408	1.295394	9.863036
-0.165715	-0.242981	2.789046
-1.355992	0.566563	5.732249
0.191684	0.431949	6.862548
-0.192344	-0.273120	2.594341
-0.273876	0.012766	4.040284
1.851721	-0.533943	3.638775
0.244823	-1.411444	-3.028009
0.320840	0.819499	9.110300
0.567372	0.183614	5.972364
0.540290	0.139443	5.701339
-1.211606	1.745335	12.270880
-1.016709	0.963212	8.281297
-0.443026	0.575704	6.877169
0.181538	0.271038	5.981452
-1.607547	0.582603	5.517002
0.287621	-0.552656	1.660801
0.218813	-2.117549	-6.872192
-1.061870	-0.606794	-0.250932
0.259106	0.692506	8.350461
0.008362	-0.740933	0.308998
0.267581	-1.464991	-3.289852
0.799613	-0.619837	1.912416
0.797530	1.321136	12.391170
0.602051	-0.284008	3.488820
0.604994	-0.625100	1.650451
-0.151529	0.119253	4.762129
-0.730400	0.506182	6.156901
0.879196	0.228209	6.587365
-1.321275	-0.790725	-1.555447
0.935695	0.533536	8.303929
-1.529967	-0.660823	-1.104405
-0.216202	-0.688478	0.322777
-2.075322	-0.332822	0.012378
1.363878	-2.617672	-8.198777
1.881452	0.414977	8.798621
-1.253616	0.325307	4.552320
-0.352574	-1.531353	-4.392396
-1.185600	-1.038520	-2.730726
0.901457	0.955315	10.540450
0.288432	-0.648485	1.144297
-1.043158	-0.243342	1.734166
-1.410755	-0.988957	-2.733273
0.192121	0.033517	4.711535
-0.226263	-0.120864	3.375819
-2.077122	0.148429	2.608970
1.624478	-0.733453	2.288729
0.758937	0.488594	7.849132
-0.823927	0.112836	3.920604
0.068525	0.459246	6.862161
-1.691933	1.307739	9.331473
-0.105292	-0.358842	2.235904
1.535212	-1.047027	0.488307
1.176331	-0.560565	2.684545
-2.213356	1.209456	8.175036
-2.033431	-0.566622	-1.199875
-0.755017	0.376694	5.428127
-0.218044	-0.049566	3.770690
1.096438	0.265120	7.047375
1.008947	0.337732	7.334491
0.369227	1.052937	10.428931
1.990826	-0.609536	3.397498
1.209758	-1.141630	-0.413092
0.263314	0.016458	4.704847
0.800647	1.512717	13.429450
0.108640	-0.412476	2.202995
1.369782	1.033803	11.526275
-0.635396	-0.304659	1.892365
0.947567	0.424485	7.729296
0.151427	-1.283975	-2.451755
0.096568	1.058756	10.133163
-0.143683	0.615434	7.450924
1.689308	-1.162007	0.052330
-0.008039	-0.217331	3.116766
-0.281548	0.270432	5.422478
0.521531	-0.924088	-0.064235
0.045345	-0.639524	0.900984
0.831044	-0.619687	1.950941
-1.240018	0.928769	7.827331
-1.054128	0.761410	7.146660
0.143099	0.003215	4.489080
0.246752	-0.321886	2.857919
0.239965	0.996344	9.968216
0.625132	1.073822	10.848800
-0.360796	-1.688122	-5.248815
1.143110	-0.470891	3.128921
1.137444	-1.147274	-0.530344
-1.204895	1.038999	8.464722
-1.350316	0.377654	4.718953
0.355713	0.913007	9.657091
0.964071	0.195049	6.510152
-0.045811	-1.241208	-2.457499
-0.210305	1.771477	13.613611
2.758708	-0.488602	4.972000
0.836258	-0.589209	2.121783
-0.960119	-1.086157	-2.717393
-1.392268	0.807797	6.991379
-0.259226	0.827810	8.459106
0.357515	-0.871791	0.021345
0.840261	0.488329	7.945291
1.164199	-0.744830	1.674958
-0.525625	0.590362	6.857205
-0.580215	-0.200643	2.520268
0.352468	1.513758	12.897253
0.349066	0.424360	7.010423
-0.300737	0.971525	9.185350
-1.059190	-0.389978	0.923090
0.012646	-1.701752	-4.874287
-0.021178	-0.005260	4.246182
-0.974226	0.214401	4.288697
-0.456363	0.490641	6.401825
0.171747	0.396695	6.648249
-0.072996	-0.734665	0.245213
0.190060	1.116412	10.556698
0.991366	0.782755	9.716514
-0.163680	0.435084	6.453036
0.515190	-0.489652	2.274110
0.818925	0.132241	5.996811
-0.343295	-0.084705	3.430638
0.158374	1.358990	11.828596
-1.219773	0.523954	5.665623
0.615747	-0.261206	3.628385
1.156039	1.170552	12.008226
0.267097	0.148070	5.420097
0.725892	1.110350	11.166960
1.188126	-0.558381	2.710496
1.720321	-2.369391	-6.430326
-1.092896	-0.614959	-0.332254
-1.257375	0.377836	4.831463
0.222094	-1.211793	-1.977171
-0.163167	-0.218588	2.923827
0.664716	-0.180255	4.124285
0.052278	0.738822	8.352371
0.334299	-1.887582	-5.491782
-0.923536	0.897162	8.036431
0.979024	0.186979	6.484516
1.056619	-0.916231	0.620296
-1.884936	0.596219	5.257660
0.456029	1.565901	13.303102
-0.350758	-1.327108	-3.287290
1.694455	1.201592	12.821940
0.472327	-0.026636	4.722958
0.530162	0.929047	9.953049
1.077070	0.207246	6.711614
-1.158736	0.349729	4.798053
-0.793795	-2.657719	-11.004234
-0.416530	-0.592951	0.598230
0.568137	-0.457232	2.512713
0.944416	-0.690313	1.705607
-0.303330	0.377907	5.976703
0.564742	-1.533496	-3.303189
-0.118924	-0.793190	-0.125936
-1.295199	0.579599	5.875593
2.096110	0.860658	11.462888
-0.882761	0.199146	4.316073
0.031162	0.376018	6.367893
-0.340463	-0.724618	-0.021492
-0.497962	0.551628	6.681238
-1.372588	-1.622340	-6.107744
3.124584	0.710620	11.886847
0.143401	-1.075218	-1.334096
-0.212905	-0.782940	-0.183363
0.790248	-1.624006	-3.521336
0.368321	1.305358	11.790919
0.353021	1.262141	11.539188
-2.178665	0.121912	2.343928
-0.666574	-2.073118	-7.694728
-0.335835	0.976043	9.167630
-0.549276	0.749018	7.685565
0.662797	-0.411984	2.870641
-0.943394	-0.161304	2.296887
0.244728	-0.078254	4.171104
0.367957	0.739330	8.733930
-0.173088	0.264299	5.519509
1.923578	1.085489	12.469932
-0.288267	-1.221169	-2.640232
-0.501345	1.020061	9.206718
1.020497	-1.084183	-0.329989
0.266305	0.483451	7.230199
1.390204	-0.135832	5.234752
-0.597749	-0.402909	1.406990
-0.941199	0.922467	8.151885
0.529764	0.246579	6.267245
0.938189	1.878207	15.568143
-0.824993	0.924092	8.300104
0.527375	1.684090	14.026935
0.689168	-1.112131	-0.878506
-1.224649	0.612683	6.138912
0.908125	0.200530	6.472614
0.334527	0.022992	4.825587
0.854797	0.673987	8.965285
-1.592807	-0.391831	0.272745
0.964041	0.297361	7.062599
-1.538840	0.564534	5.501877
-0.310348	0.162887	4.807171
1.247157	1.740777	15.196783
0.706342	-2.262014	-7.067267
0.074284	-0.277190	2.892312
-0.655282	-1.641819	-5.352162
-0.769733	-1.259697	-3.426042
-1.694364	-0.026828	2.121890
0.226093	-0.278027	3.069966
-0.138088	0.570161	7.213164
1.142588	-0.087808	5.196944
-0.860489	0.706228	7.081043
0.886565	2.294616	17.754805
-0.853821	0.109895	3.868849
1.343876	0.535034	8.801835
0.268457	0.717409	8.496159
-0.759839	-0.737650	-0.595118
-1.122711	-0.106765	2.376219
-0.807955	0.529229	6.188290
0.382914	0.149225	5.565311
-1.137201	0.061543	3.267689
-1.381259	0.311093	4.322393
-0.033071	0.710382	8.096378
-1.358546	0.973887	7.928736
-1.264438	-1.267588	-4.062303
-0.405519	-0.347172	1.938650
-0.653078	0.115233	4.138565
0.301586	-0.197894	3.593278
-1.826328	-0.732997	-1.849779
0.765368	1.303412	12.256868
0.230089	-0.703447	0.777492
0.116888	-0.456493	1.975201
-0.635987	-0.096498	3.015724
0.238253	1.113243	10.597416
0.002731	1.779441	13.912258
-0.077737	0.034376	4.392345
0.902277	1.564476	13.830905
-1.872507	-0.408168	-0.151113
-0.202957	-0.953425	-1.092044
2.151791	0.611653	10.185074
-0.184109	1.644640	12.960123
0.836844	-0.467039	2.782204
-0.503273	0.265786	5.131317
0.360233	-0.899218	-0.123498
-0.478138	0.731155	7.674473
-0.601585	-0.244442	2.258109
-2.593403	1.667476	10.192287
-0.896937	2.168434	14.933220
-1.846970	-1.119054	-3.959254
1.009627	1.155263	11.749976
-1.133342	-0.252365	1.577219
0.508906	1.624300	13.681908
0.164607	-1.193217	-1.945841
-0.230606	-1.196067	-2.435486
-0.428137	0.782549	8.012000
0.838321	-0.543784	2.369553
-0.788802	1.109221	9.343230
1.193406	0.469303	8.266321
-0.097815	-0.365321	2.209890
-0.030572	-0.137153	3.522686
0.487978	1.610468	13.582102
-3.689113	-0.201479	-1.214922
0.128148	-1.296224	-2.545830
-0.541335	0.620828	7.002870
0.781222	-0.132636	4.521232
0.218760	-0.762465	0.445203
0.109947	-0.091834	3.936032
-0.457556	0.287021	5.300845
0.779743	0.125293	5.912274
0.318148	0.177997	5.642964
0.821728	0.807451	9.646310
0.290049	-0.570438	1.567696
0.848892	-0.279286	3.810524
0.591116	1.316281	12.117257
-0.742790	-0.636746	-0.029777
0.973544	-0.545972	2.520002
-0.359502	-0.144002	3.090987
-0.969330	0.655536	6.676696
0.680639	-0.195004	4.063747
-1.202697	-0.141412	2.093139
0.586085	-0.950625	-0.130074
1.036218	1.176611	11.897163
0.810924	1.032464	10.848414
0.956921	0.885825	10.231759
1.684154	-0.940169	1.244071
-1.164817	-1.738125	-6.483653
1.338788	-0.891381	1.093090
0.289801	0.040078	4.864181
0.813376	0.852306	9.878502
0.435273	-0.057114	4.513910
0.330857	-0.742686	0.686525
